customer_id,first_name,last_name,email,phone,signup_date,country,city,segment
4234,Leila,Martin,lmartin7099@company.com,+9-184-659-5326,2024-01-28,USA,Miami,B2B
4235,Omar,Bennani,obennani3399@outlook.com,+91-235-560-5239,2022-09-26,UAE,Dubai,B2C
4236,Amal,El Amrani,ael amrani7821@outlook.com,+84-191-903-8349,2024-04-07,Spain,Barcelona,B2B
4237,Sofia,Davis,sdavis9672@company.com,+82-525-153-9580,2024-03-18,Italy,Florence,B2C
4238,Noah,Moore,nmoore5582@yahoo.com,+2-957-436-5413,2024-06-25,France,Lyon,B2C
4239,Ibrahim,Wilson,iwilson8928@company.com,+88-324-810-9975,2023-07-30,UK,Leeds,B2C
4240,Ethan,Anderson,eanderson5287@outlook.com,+85-671-906-1062,2025-08-09,USA,Chicago,B2B
4241,Adam,Garcia,agarcia1295@gmail.com,+79-155-688-5080,2024-03-17,USA,New York,B2C
4242,Adam,Martinez,amartinez9252@company.com,,2022-12-12,Netherlands,Utrecht,B2C
4243,Alex,Jackson,ajackson8727@gmail.com,+98-835-295-3439,2025-01-19,Germany,Cologne,B2C
4244,Omar,Martin,omartin9014@yahoo.com,+22-351-730-5461,2023-03-04,UK,Manchester,B2B
4245,Zara,Smith,zsmith6487@outlook.com,+69-922-118-3438,2022-08-11,UAE,Dubai,Occasional
4246,Ava,Martinez,amartinez697@outlook.com,+39-327-375-2913,2024-02-22,Italy,Florence,B2B
4247,Liam,Lopez,llopez8234@yahoo.com,+75-791-740-2024,2023-03-15,Spain,Barcelona,B2C
4248,Noah,Moore,nmoore6979@outlook.com,+55-972-582-8077,2024-09-28,Morocco,Marrakesh,B2B
4249,Lucas,Davis,ldavis5017@yahoo.com,+56-861-759-3987,2025-03-27,Germany,Frankfurt,Occasional
4250,Omar,Davis,odavis2702@gmail.com,+18-683-483-3233,2025-01-01,UK,London,B2C
4251,Ava,Garcia,agarcia2135@company.com,+22-929-952-6973,2024-12-28,Germany,Berlin,B2C
4252,Olivia,Smith,osmith276@yahoo.com,+46-464-190-6047,2025-08-23,Spain,Bilbao,B2C
4253,Ethan,Anderson,eanderson4800@outlook.com,+18-987-107-2699,2024-10-28,Italy,Turin,B2C
4254,Mia,Bennani,mbennani4878@company.com,+79-719-363-6407,2022-07-04,USA,Chicago,Occasional
4255,Ethan,Martinez,emartinez9832@gmail.com,,2025-07-12,Canada,Montreal,B2C
4256,Youssef,Thompson,ythompson3970@outlook.com,+79-774-487-2116,2023-11-05,Spain,Madrid,B2C
4257,Amal,Johnson,ajohnson5080@gmail.com,+97-148-398-4550,2022-09-04,Netherlands,Amsterdam,B2C
4258,Noah,Taylor,ntaylor4987@yahoo.com,+39-680-140-4245,2022-08-18,France,Lyon,Loyal
4259,Ava,Anderson,aanderson7701@company.com,+16-653-706-1071,2025-07-11,Canada,Toronto,B2C
4260,Hassan,Martin,hmartin3855@yahoo.com,+57-876-985-5114,2022-11-13,Canada,Ottawa,B2C
4261,Zara,Lopez,zlopez8427@company.com,+28-720-149-1486,2023-02-07,Canada,Calgary,B2C
4262,Lucas,Wilson,lwilson5833@yahoo.com,+41-902-969-8943,2023-07-10,Italy,Florence,VIP
4263,Olivia,Clark,oclark8569@outlook.com,+82-819-854-2099,2023-04-02,Canada,Montreal,VIP
4264,Olivia,Clark,oclark102@company.com,+11-456-193-6732,2022-10-15,Morocco,Casablanca,Occasional
4265,Leila,Lopez,llopez7329@yahoo.com,+11-892-895-3357,2024-11-30,UAE,Sharjah,Loyal
4266,Omar,Miller,omiller4440@gmail.com,+84-246-331-7074,2023-04-09,UAE,Dubai,B2C
4267,Sofia,Anderson,sanderson5182@gmail.com,+40-893-452-8856,2024-02-22,Germany,Berlin,Occasional
4268,Mia,Miller,mmiller4625@company.com,+47-609-651-5745,2023-11-30,Germany,Cologne,Occasional
4269,Amal,Garcia,agarcia7633@outlook.com,+69-991-553-6026,2024-06-12,Netherlands,Amsterdam,B2C
4270,Liam,Smith,lsmith2088@outlook.com,+39-907-673-6640,2025-02-09,Germany,Hamburg,B2C
4271,Youssef,Clark,yclark9420@outlook.com,+48-422-411-4355,2024-01-15,Morocco,Tangier,B2C
4272,Noah,Clark,nclark7521@company.com,+39-383-295-4115,2023-12-01,Germany,Munich,B2C
4273,Hassan,Taylor,htaylor2947@outlook.com,+96-635-699-6366,2023-07-16,France,Toulouse,VIP
4274,Adam,Thompson,athompson7641@gmail.com,+71-686-384-8717,2025-05-27,USA,San Francisco,B2B
4275,Omar,Anderson,oanderson2559@yahoo.com,+38-540-710-8911,2024-12-15,Netherlands,Rotterdam,B2C
4276,Liam,Taylor,ltaylor506@gmail.com,+14-272-317-3828,2023-01-08,Italy,Naples,B2C
4277,Youssef,Martinez,ymartinez1863@outlook.com,+78-679-632-7239,2025-07-07,USA,San Francisco,B2C
4278,Maria,Haddad,mhaddad6342@gmail.com,+80-399-618-7826,2024-02-01,Netherlands,Eindhoven,B2C
4279,Omar,Moore,omoore4638@outlook.com,+19-673-302-8119,2025-01-11,Canada,Vancouver,Occasional
4280,Noah,Smith,nsmith8730@outlook.com,+71-623-765-2586,2024-01-23,UK,Leeds,B2C
4281,Ibrahim,Moore,imoore3829@yahoo.com,+43-516-623-2965,2023-11-03,France,Toulouse,B2B
4282,Alex,Anderson,aanderson6652@outlook.com,+56-475-317-2808,2022-09-01,Italy,Turin,B2C
4283,Adam,Clark,aclark7500@company.com,,2024-02-26,USA,Miami,B2C
4284,Zara,Johnson,zjohnson7257@outlook.com,+97-499-664-3360,2023-04-20,Morocco,Fes,B2C
4285,Maria,Brown,mbrown351@yahoo.com,+26-707-821-8825,2023-02-28,Morocco,Casablanca,B2C
4286,Zara,Wilson,zwilson4430@yahoo.com,+18-984-611-5929,2024-07-19,France,Marseille,B2C
4287,Ibrahim,Martinez,imartinez6581@company.com,+10-600-265-6922,2023-07-07,Italy,Florence,Loyal
4288,Maria,Garcia,mgarcia6696@company.com,+22-497-777-7785,2024-11-11,UK,London,B2C
4289,Liam,Clark,lclark325@yahoo.com,+30-556-671-7158,2025-06-15,France,Marseille,B2B
4290,Youssef,Garcia,ygarcia7247@gmail.com,+39-785-179-3464,2023-12-14,France,Lyon,B2C
4291,Ava,Jackson,ajackson3858@outlook.com,+9-817-218-3538,2024-12-06,UK,London,B2C
4292,Mia,Haddad,mhaddad1137@gmail.com,,2024-03-30,Morocco,Fes,Occasional
4293,Noah,El Amrani,nel amrani5466@outlook.com,+39-860-559-7822,2025-09-08,UAE,Abu Dhabi,VIP
4294,Sofia,Wilson,swilson9340@gmail.com,+45-854-761-5294,2023-05-20,France,Paris,B2C
4295,Liam,Thompson,lthompson6009@outlook.com,+62-405-326-3860,2025-08-04,Morocco,Casablanca,Occasional
4296,Leila,Davis,ldavis9481@yahoo.com,+10-728-178-5209,2023-11-14,Spain,Bilbao,B2C
4297,Lucas,Martinez,lmartinez1570@yahoo.com,+74-665-946-6453,2023-09-10,Netherlands,Utrecht,B2B
4298,Ibrahim,Mahboub,imahboub9516@outlook.com,,2025-04-01,UAE,Sharjah,B2C
4299,Lucas,Bennani,lbennani3844@yahoo.com,+61-622-835-8355,2023-09-25,Netherlands,Amsterdam,Occasional
4300,Sam,Davis,sdavis4461@gmail.com,+76-131-952-8594,2024-03-23,UK,Liverpool,B2C
4301,Alex,Bennani,abennani7377@gmail.com,+89-797-754-8098,2023-05-25,Morocco,Tangier,Occasional
4302,Adam,El Amrani,ael amrani6554@company.com,+33-408-431-7114,2024-01-13,Italy,Florence,B2B
4303,Olivia,Thompson,othompson9661@company.com,+33-998-647-6209,2023-02-28,Netherlands,Amsterdam,VIP
4304,Sam,Anderson,sanderson4035@yahoo.com,+62-559-650-6279,2023-11-12,Netherlands,Eindhoven,Loyal
4305,Youssef,Johnson,yjohnson5797@gmail.com,+83-202-346-4541,2023-04-26,Germany,Frankfurt,B2C
4306,Liam,Anderson,landerson8062@gmail.com,+26-519-207-5732,2024-10-13,Germany,Munich,B2C
4307,Mia,Smith,msmith9005@company.com,+51-419-601-2783,2023-08-29,Morocco,Tangier,B2B
4308,Ethan,Garcia,egarcia166@yahoo.com,+66-478-640-7412,2022-12-03,Spain,Bilbao,B2C
4309,Sam,Anderson,sanderson3562@yahoo.com,,2022-12-21,UAE,Sharjah,B2C
4310,Lucas,Wilson,lwilson5527@company.com,,2023-12-07,France,Bordeaux,B2C
4311,Youssef,Lopez,ylopez1211@company.com,+41-541-247-3164,2025-06-07,Germany,Frankfurt,Occasional
4312,Omar,Taylor,otaylor326@yahoo.com,+7-605-232-2049,2023-07-10,Morocco,Fes,Loyal
4313,Ava,El Amrani,ael amrani3820@company.com,+66-438-160-5826,2023-07-12,Spain,Seville,B2C
4314,Lucas,Thompson,lthompson1772@gmail.com,+19-549-621-1533,2023-06-06,Morocco,Marrakesh,B2B
4315,Ethan,Clark,eclark9595@yahoo.com,,2022-12-21,USA,Seattle,B2C
4316,Omar,Brown,obrown2604@outlook.com,+30-985-891-3994,2024-04-05,Netherlands,Utrecht,B2C
4317,Noah,Brown,nbrown1968@yahoo.com,+13-471-264-2261,2025-03-30,Netherlands,Rotterdam,B2C
4318,Maria,Moore,mmoore761@company.com,+2-152-830-7883,2023-07-13,Spain,Madrid,B2C
4319,Youssef,Davis,ydavis687@gmail.com,+20-875-479-3960,2024-04-07,Spain,Valencia,B2B
4320,Sam,Bennani,sbennani7476@outlook.com,+23-145-375-6220,2022-08-29,UAE,Abu Dhabi,B2B
4321,Youssef,Wilson,ywilson599@outlook.com,+28-631-723-9957,2024-09-14,USA,New York,Occasional
4322,Zara,Bennani,zbennani8705@company.com,+45-161-688-1749,2022-11-17,USA,New York,B2C
4323,Ava,Davis,adavis2192@company.com,+95-487-774-9611,2022-11-11,Spain,Madrid,B2C
4324,Maria,Jackson,mjackson3677@yahoo.com,+65-530-207-8343,2023-06-17,USA,New York,VIP
4325,Omar,Anderson,oanderson8324@yahoo.com,,2024-06-13,UK,London,Loyal
4326,Hassan,Johnson,hjohnson6887@company.com,,2025-05-14,Netherlands,Amsterdam,B2C
4327,Sam,Haddad,shaddad447@gmail.com,+37-511-407-6313,2023-05-26,Netherlands,Rotterdam,Loyal
4328,Adam,Davis,adavis3410@yahoo.com,+61-267-445-5767,2024-08-14,Morocco,Fes,B2C
4329,Liam,Jackson,ljackson7129@outlook.com,+30-486-979-4804,2023-02-26,USA,Chicago,B2C
4330,Lucas,Martinez,lmartinez2404@yahoo.com,+90-882-254-7433,2022-07-01,France,Lyon,B2C
4331,Leila,Haddad,lhaddad5395@outlook.com,+16-608-555-5803,2022-12-16,UAE,Dubai,B2B
4332,Mia,Martinez,mmartinez5050@outlook.com,+15-363-132-1367,2024-11-24,USA,San Francisco,B2C
4333,Liam,Mahboub,lmahboub4595@gmail.com,+8-191-353-4775,2024-01-11,Spain,Barcelona,Loyal
4334,Hassan,Martinez,hmartinez285@gmail.com,+81-392-359-7030,2024-07-10,France,Paris,B2C
4335,Omar,Taylor,otaylor9678@gmail.com,+27-308-583-4772,2023-04-20,Germany,Munich,VIP
4336,Sam,Smith,ssmith863@yahoo.com,+95-108-272-6407,2023-07-19,UAE,Dubai,B2C
4337,Alex,Thompson,athompson4344@yahoo.com,+95-843-276-8163,2025-09-11,Germany,Cologne,B2C
4338,Noah,Lopez,nlopez2756@company.com,+5-725-582-6632,2022-07-06,USA,Miami,Occasional
4339,Noah,Bennani,nbennani2243@company.com,+62-175-846-3599,2023-07-23,UK,Leeds,B2C
4340,Ethan,Lopez,elopez4412@yahoo.com,,2023-10-26,USA,Seattle,VIP
4341,Emma,Jackson,ejackson6338@yahoo.com,+59-347-529-6990,2023-11-10,UAE,Dubai,B2C
4342,Mia,Smith,msmith4611@yahoo.com,+83-902-244-2859,2023-08-13,Germany,Cologne,VIP
4343,Leila,Smith,lsmith8394@company.com,+78-676-660-1105,2025-03-29,Netherlands,Amsterdam,B2C
4344,Amal,Lopez,alopez9199@yahoo.com,+11-693-354-4391,2024-06-23,UAE,Dubai,B2C
4345,Amal,Bennani,abennani9079@yahoo.com,+2-237-734-3242,2024-04-20,Canada,Toronto,B2C
4346,Omar,Lopez,olopez5869@outlook.com,+69-118-360-9513,2022-10-12,USA,Seattle,B2C
4347,Zara,Davis,zdavis2202@gmail.com,+73-987-846-5514,2024-09-05,UAE,Abu Dhabi,B2C
4348,Emma,Johnson,ejohnson8967@company.com,+1-591-122-1228,2022-12-15,Morocco,Casablanca,B2C
4349,Ava,Davis,adavis3752@outlook.com,,2022-09-12,Spain,Bilbao,Occasional
4350,Lucas,Clark,lclark5622@company.com,+77-653-994-5706,2025-03-22,Morocco,Tangier,B2C
4351,Youssef,Moore,ymoore4438@outlook.com,+21-775-178-4182,2024-07-13,Netherlands,Utrecht,B2B
4352,Leila,Mahboub,lmahboub7169@outlook.com,+92-897-221-8337,2024-04-18,Germany,Berlin,B2C
4353,Maria,Anderson,manderson7098@company.com,+1-105-184-1457,2023-07-25,Italy,Naples,B2B
4354,Noah,Martin,nmartin198@yahoo.com,+31-458-965-1612,2022-10-22,Germany,Berlin,B2C
4355,Hassan,Martinez,hmartinez6418@yahoo.com,+63-789-407-3898,2025-02-25,Canada,Calgary,B2C
4356,Alex,Bennani,abennani9754@outlook.com,+96-224-648-7762,2024-08-17,UK,Birmingham,B2C
4357,Mia,Clark,mclark9053@company.com,+22-310-378-5622,2023-03-22,Morocco,Rabat,Occasional
4358,Adam,Haddad,ahaddad4837@yahoo.com,+31-240-304-4768,2022-07-20,Morocco,Marrakesh,B2C
4359,Alex,Haddad,ahaddad3872@yahoo.com,+66-516-957-8164,2025-05-27,Italy,Turin,B2C
4360,Ava,Martin,amartin77@yahoo.com,+92-825-412-6896,2022-10-29,France,Toulouse,B2C
4361,Lucas,Miller,lmiller4260@company.com,+87-382-947-9689,2024-04-07,Germany,Cologne,Loyal
4362,Ava,Anderson,aanderson1809@gmail.com,+94-308-676-6251,2023-04-13,Italy,Florence,B2C
4363,Hassan,Taylor,htaylor5716@company.com,+73-498-744-1282,2024-10-07,Italy,Milan,B2C
4364,Omar,Haddad,ohaddad6984@company.com,+75-529-876-5367,2023-07-04,Spain,Seville,B2B
4365,Maria,Johnson,mjohnson4590@outlook.com,+94-554-880-5276,2023-12-27,Canada,Toronto,Occasional
4366,Sofia,Martin,smartin3574@gmail.com,+8-431-987-4590,2022-07-31,France,Paris,B2C
4367,Mia,El Amrani,mel amrani4682@yahoo.com,+49-732-613-4652,2022-07-18,USA,San Francisco,Loyal
4368,Omar,Davis,odavis7168@yahoo.com,+61-608-175-5849,2024-11-01,UK,Birmingham,VIP
4369,Hassan,Lopez,hlopez8299@gmail.com,+95-682-164-9851,2023-09-13,Italy,Rome,B2C
4370,Ava,Lopez,alopez7484@yahoo.com,+52-809-379-8365,2023-02-26,Canada,Montreal,B2C
4371,Mia,Anderson,manderson4267@outlook.com,+35-324-822-7159,2023-12-09,Italy,Turin,B2C
4372,Lucas,Thompson,lthompson9546@company.com,+93-576-582-5581,2022-12-11,Spain,Madrid,B2C
4373,Lucas,Mahboub,lmahboub4667@yahoo.com,+8-992-371-7246,2024-06-25,Canada,Ottawa,VIP
4374,Maria,Davis,mdavis4002@company.com,+20-270-250-5173,2025-01-24,Spain,Barcelona,B2C
4375,Noah,Haddad,nhaddad9498@company.com,+73-818-245-9502,2025-07-03,Morocco,Fes,B2C
4376,Adam,Martinez,amartinez2084@outlook.com,+44-293-395-3968,2022-08-24,USA,Seattle,B2C
4377,Noah,Bennani,nbennani8431@yahoo.com,+95-528-555-3217,2024-01-04,UAE,Dubai,Loyal
4378,Omar,Garcia,ogarcia8197@gmail.com,+84-244-844-4285,2024-04-01,USA,Seattle,B2C
4379,Omar,Johnson,ojohnson9195@outlook.com,+68-257-418-5848,2024-12-24,Germany,Berlin,B2C
4380,Ibrahim,Haddad,ihaddad2699@outlook.com,+23-958-477-1212,2024-05-08,USA,San Francisco,B2C
4381,Omar,Lopez,olopez4900@outlook.com,,2023-01-14,Morocco,Rabat,B2C
4382,Adam,Mahboub,amahboub6017@outlook.com,+43-143-984-2508,2022-11-09,UK,Liverpool,B2C
4383,Sam,Anderson,sanderson3426@gmail.com,+46-870-534-4503,2024-06-27,Canada,Calgary,B2C
4384,Zara,El Amrani,zel amrani7913@gmail.com,+39-745-567-7556,2024-08-19,UAE,Sharjah,B2C
4385,Emma,Martin,emartin2397@company.com,+70-489-529-3160,2024-07-18,UAE,Sharjah,B2C
4386,Hassan,Anderson,handerson6707@company.com,+16-826-580-4273,2024-09-28,France,Lyon,VIP
4387,Sam,Wilson,swilson6247@yahoo.com,+82-332-974-2300,2025-08-20,USA,San Francisco,B2C
4388,Olivia,El Amrani,oel amrani2315@gmail.com,+88-865-959-9280,2025-02-22,UK,Birmingham,VIP
4389,Olivia,Garcia,ogarcia8233@company.com,+17-889-882-9534,2023-05-27,USA,Austin,B2C
4390,Sofia,Thompson,sthompson4585@gmail.com,+16-380-181-8388,2022-09-28,Spain,Seville,B2C
4391,Olivia,Lopez,olopez1656@yahoo.com,+47-479-889-4978,2023-03-21,USA,Chicago,B2C
4392,Lucas,Anderson,landerson7501@gmail.com,+26-417-339-9345,2024-02-14,Spain,Barcelona,Loyal
4393,Alex,Miller,amiller9149@yahoo.com,+18-728-712-6506,2023-02-18,UAE,Abu Dhabi,B2C
4394,Sam,Martinez,smartinez1781@outlook.com,+88-395-456-5885,2024-04-04,UAE,Sharjah,B2C
4395,Hassan,Haddad,hhaddad9823@outlook.com,+39-456-436-5906,2022-08-03,Netherlands,Rotterdam,B2C
4396,Liam,Taylor,ltaylor2240@company.com,+75-986-126-6117,2023-02-02,UK,Liverpool,Occasional
4397,Noah,Mahboub,nmahboub7307@yahoo.com,+92-542-475-9105,2024-04-24,Netherlands,Rotterdam,B2B
4398,Mia,Smith,msmith2615@company.com,+88-742-825-5229,2022-11-07,UK,Liverpool,Loyal
4399,Sam,Smith,ssmith5218@yahoo.com,+60-530-286-7675,2023-09-04,Netherlands,Utrecht,B2C
4400,Ethan,Moore,emoore6299@outlook.com,+23-848-282-1320,2023-02-03,France,Toulouse,B2C
4401,Liam,Thompson,lthompson1242@yahoo.com,,2024-08-30,Morocco,Fes,B2C
4402,Omar,Anderson,oanderson4939@company.com,+66-123-849-6065,2024-12-26,Canada,Toronto,B2C
4403,Maria,Thompson,mthompson5708@gmail.com,+9-639-507-1998,2025-07-09,Morocco,Casablanca,B2C
4404,Youssef,Wilson,ywilson4614@gmail.com,+5-397-644-8172,2024-10-26,France,Toulouse,Occasional
4405,Amal,Johnson,ajohnson2932@gmail.com,+22-572-487-1038,2025-07-29,France,Paris,Occasional
4406,Omar,Jackson,ojackson88@outlook.com,+74-780-139-6248,2024-06-17,UK,Leeds,B2C
4407,Ava,Clark,aclark9754@gmail.com,+88-649-556-6239,2023-07-08,Netherlands,Eindhoven,B2C
4408,Ethan,Miller,emiller7319@company.com,+66-128-348-2481,2024-04-18,Canada,Vancouver,B2C
4409,Hassan,Smith,hsmith6066@company.com,+16-852-620-9669,2023-09-21,USA,New York,B2C
4410,Leila,Brown,lbrown7459@yahoo.com,+86-900-543-9520,2024-12-19,Germany,Berlin,B2C
4411,Maria,Bennani,mbennani3555@gmail.com,+23-756-898-2545,2024-04-11,Morocco,Rabat,B2C
4412,Olivia,Davis,odavis4810@yahoo.com,+22-942-153-3731,2024-03-02,USA,Chicago,B2C
4413,Hassan,Wilson,hwilson3955@gmail.com,,2025-02-10,USA,New York,VIP
4414,Maria,El Amrani,mel amrani6238@outlook.com,+86-562-883-9070,2024-11-16,Germany,Cologne,B2B
4415,Youssef,Jackson,yjackson5153@yahoo.com,+71-696-740-3141,2024-04-09,France,Paris,Occasional
4416,Maria,Smith,msmith2320@gmail.com,+13-601-232-5899,2023-01-18,Germany,Hamburg,Occasional
4417,Noah,Smith,nsmith51@yahoo.com,+73-263-551-6007,2022-10-26,Spain,Madrid,B2C
4418,Omar,Miller,omiller8151@gmail.com,+62-661-833-6020,2022-07-02,Canada,Montreal,B2C
4419,Maria,Brown,mbrown2674@company.com,,2023-07-20,USA,San Francisco,B2C
4420,Emma,Anderson,eanderson8441@company.com,+39-411-495-6645,2025-03-17,Spain,Valencia,B2C
4421,Amal,Jackson,ajackson2984@outlook.com,+25-447-292-9869,2022-07-09,Germany,Berlin,B2C
4422,Adam,Mahboub,amahboub3597@gmail.com,+17-136-110-5421,2025-01-25,UAE,Sharjah,B2C
4423,Ibrahim,Anderson,ianderson7562@outlook.com,+12-197-494-1028,2024-04-09,UK,Manchester,B2C
4424,Adam,Garcia,agarcia822@yahoo.com,+28-389-514-4265,2022-10-13,France,Paris,Occasional
4425,Maria,Anderson,manderson7495@yahoo.com,+94-174-379-4388,2023-08-04,Germany,Hamburg,Loyal
4426,Mia,Garcia,mgarcia8894@yahoo.com,+54-603-127-4775,2025-05-14,Morocco,Marrakesh,B2C
4427,Leila,Mahboub,lmahboub3208@company.com,+92-298-277-9645,2024-01-10,Canada,Montreal,B2B
4428,Zara,Brown,zbrown4204@outlook.com,,2025-07-18,Germany,Munich,VIP
4429,Ava,Clark,aclark6568@yahoo.com,+74-801-432-9869,2025-05-28,Spain,Bilbao,B2C
4430,Emma,Mahboub,emahboub4300@yahoo.com,,2023-09-26,Germany,Cologne,B2C
4431,Maria,Anderson,manderson3049@outlook.com,+95-716-149-5442,2024-06-05,France,Paris,B2C
4432,Hassan,Davis,hdavis3567@gmail.com,+43-152-435-7590,2022-08-18,France,Toulouse,VIP
4433,Olivia,Davis,odavis2080@gmail.com,+5-894-154-6824,2025-07-30,France,Toulouse,B2C
4434,Mia,Jackson,mjackson7096@company.com,+2-155-780-6490,2024-03-13,Germany,Berlin,B2C
4435,Sam,Miller,smiller7834@yahoo.com,+92-852-559-4315,2022-11-17,Italy,Naples,Loyal
4436,Noah,Brown,nbrown6867@company.com,,2022-09-12,Spain,Seville,B2C
4437,Noah,Moore,nmoore8155@company.com,+12-802-711-8505,2024-04-27,Netherlands,Rotterdam,B2C
4438,Hassan,Smith,hsmith3803@gmail.com,+4-217-821-6031,2023-02-23,France,Toulouse,B2C
4439,Liam,Lopez,llopez6145@company.com,+13-321-795-8684,2023-05-27,Italy,Turin,VIP
4440,Sam,Johnson,sjohnson4644@gmail.com,+59-956-202-5069,2025-02-17,France,Lyon,Loyal
4441,Liam,Davis,ldavis1504@company.com,+76-620-506-8276,2024-02-06,Italy,Florence,B2C
4442,Ibrahim,Wilson,iwilson2478@yahoo.com,+79-247-289-3728,2025-08-10,UK,Leeds,B2C
4443,Ibrahim,El Amrani,iel amrani1546@company.com,+58-954-935-8580,2025-06-07,UK,Liverpool,Loyal
4444,Ethan,Davis,edavis307@gmail.com,,2022-12-27,Morocco,Fes,B2C
4445,Amal,Johnson,ajohnson7585@yahoo.com,+51-383-726-3016,2025-09-11,UK,Manchester,B2B
4446,Sam,Lopez,slopez7159@yahoo.com,+68-390-757-2495,2022-08-09,Netherlands,Utrecht,B2C
4447,Alex,Clark,aclark4540@company.com,+37-982-747-5646,2025-07-16,Italy,Turin,B2C
4448,Olivia,Thompson,othompson3510@company.com,+22-762-900-1366,2023-09-06,France,Paris,B2C
4449,Sofia,Bennani,sbennani382@gmail.com,,2023-10-16,USA,Chicago,B2C
4450,Ethan,Moore,emoore472@company.com,+64-935-240-2483,2024-08-13,UAE,Dubai,B2C
4451,Noah,Bennani,nbennani9072@company.com,+40-715-255-2392,2025-09-05,USA,Seattle,B2C
4452,Alex,Smith,asmith7263@company.com,+50-434-786-2735,2022-12-24,Italy,Rome,B2C
4453,Lucas,Wilson,lwilson1933@gmail.com,,2025-02-24,France,Lyon,B2C
4454,Noah,Martin,nmartin7630@company.com,+95-432-419-6697,2024-03-11,Italy,Rome,B2C
4455,Omar,Thompson,othompson3068@gmail.com,+47-538-482-9969,2025-07-12,UK,Birmingham,B2C
4456,Sam,Lopez,slopez4612@yahoo.com,+31-286-697-3245,2022-10-03,UAE,Abu Dhabi,B2C
4457,Maria,Mahboub,mmahboub5341@outlook.com,+2-757-498-6389,2022-12-01,Germany,Munich,B2C
4458,Noah,Thompson,nthompson1805@outlook.com,+94-448-871-9858,2024-06-15,Germany,Berlin,Loyal
4459,Noah,Jackson,njackson5812@yahoo.com,+20-693-766-1043,2024-01-29,USA,Miami,Loyal
4460,Liam,Brown,lbrown2606@company.com,,2025-05-09,Spain,Seville,Loyal
4461,Omar,Davis,odavis673@gmail.com,+82-160-898-9762,2025-01-02,Canada,Toronto,B2C
4462,Noah,Martinez,nmartinez4960@gmail.com,+39-136-414-4166,2022-07-25,Italy,Florence,Loyal
4463,Maria,Taylor,mtaylor3298@yahoo.com,+83-296-196-9411,2024-11-03,Italy,Turin,Occasional
4464,Noah,Jackson,njackson7200@yahoo.com,,2023-12-13,Netherlands,Utrecht,B2C
4465,Lucas,Lopez,llopez1769@gmail.com,+67-238-866-3755,2023-12-13,Morocco,Rabat,B2C
4466,Lucas,Martin,lmartin2101@company.com,+58-340-314-2012,2024-10-17,France,Bordeaux,B2C
4467,Olivia,Clark,oclark8450@company.com,+33-711-365-1131,2024-11-26,Germany,Berlin,B2C
4468,Zara,Haddad,zhaddad7766@company.com,+62-279-737-1766,2024-11-29,Spain,Seville,B2C
4469,Mia,Bennani,mbennani6359@yahoo.com,+94-599-645-7393,2022-09-23,Italy,Naples,B2C
4470,Youssef,Lopez,ylopez2170@outlook.com,+15-722-274-7342,2023-12-10,UAE,Sharjah,B2B
4471,Hassan,Haddad,hhaddad5144@company.com,+19-963-704-3625,2025-03-08,UK,Liverpool,B2B
4472,Amal,Miller,amiller2511@outlook.com,+37-142-313-5926,2023-08-25,Spain,Seville,Occasional
4473,Alex,Moore,amoore1302@outlook.com,,2024-02-07,USA,Chicago,B2C
4474,Ava,Mahboub,amahboub3560@outlook.com,+91-225-173-5513,2025-05-22,Canada,Vancouver,B2C
4475,Maria,Martin,mmartin3802@outlook.com,+3-605-123-8594,2025-07-12,USA,Chicago,B2C
4476,Zara,Wilson,zwilson4719@company.com,+41-507-844-3217,2024-06-20,Netherlands,Eindhoven,B2C
4477,Emma,Lopez,elopez3558@gmail.com,+64-441-850-1684,2022-08-01,Canada,Ottawa,VIP
4478,Emma,Haddad,ehaddad8108@yahoo.com,+94-344-468-2270,2022-11-18,UK,London,B2B
4479,Lucas,Haddad,lhaddad2859@company.com,+78-563-365-8940,2025-02-11,Germany,Hamburg,B2C
4480,Olivia,Smith,osmith7759@yahoo.com,+88-263-729-9197,2023-08-11,USA,New York,B2C
4481,Lucas,Davis,ldavis9852@gmail.com,,2023-07-22,UK,Liverpool,B2C
4482,Liam,Bennani,lbennani86@outlook.com,+75-542-727-7085,2024-02-09,Canada,Calgary,VIP
4483,Liam,El Amrani,lel amrani6296@yahoo.com,+75-372-965-9221,2024-05-17,Germany,Munich,B2C
4484,Leila,Martin,lmartin2524@yahoo.com,+43-568-201-7421,2023-10-02,Canada,Montreal,B2C
4485,Mia,Mahboub,mmahboub3326@gmail.com,+22-631-334-3539,2023-04-02,UAE,Dubai,B2C
4486,Lucas,Jackson,ljackson7411@gmail.com,+66-331-489-8823,2024-01-01,UK,Liverpool,Occasional
4487,Mia,Miller,mmiller6652@gmail.com,+44-868-337-6896,2023-12-11,Germany,Hamburg,B2C
4488,Sofia,Miller,smiller2968@yahoo.com,+94-522-902-2399,2023-11-02,Netherlands,Eindhoven,B2C
4489,Ethan,Taylor,etaylor1288@yahoo.com,+49-176-696-9052,2024-06-10,France,Toulouse,B2C
4490,Hassan,Anderson,handerson7372@company.com,+17-119-755-9207,2024-09-24,France,Toulouse,B2C
4491,Ethan,Brown,ebrown2720@company.com,+65-758-534-9797,2022-07-18,Italy,Milan,B2C
